date,year,team,opponent,team_score,opponent_score,margin,result,tournament,elo_pre,elo_post,elo_delta
2012-03-17,2012,Ireland,England,9,30,-21,Loss,2012 Six Nations Championship,1457.134324227691,1445.5714382929543,-11.562885934736642
2012-03-17,2012,Italy,Scotland,13,6,7,Win,2012 Six Nations Championship,1121.6882066313385,1142.8110420144462,21.122835383107713
2012-03-17,2012,Wales,France,16,9,7,Win,2012 Six Nations Championship,1468.4530252511831,1486.891562887244,18.4385376360608
2012-06-05,2012,Australia,Scotland,6,9,-3,Loss,"2012 Scotland tour of Australia, Fiji and Samoa",1689.173283991395,1661.6688441950432,-27.50443979635179
2012-06-05,2012,Scotland,Australia,9,6,3,Win,"2012 Scotland tour of Australia, Fiji and Samoa",1272.2793830341398,1299.3968429576248,27.117459923485058
2012-06-09,2012,New Zealand,Ireland,42,10,32,Win,2012 Ireland rugby union tour of New Zealand,1858.621081775818,1861.1677423823169,2.54666060649879
2012-06-09,2012,South Africa,England,22,17,5,Win,2012 England rugby union tour of South Africa,1649.6063991830367,1659.9543500032148,10.347950820178085
2012-06-09,2012,Italy,Argentina,22,37,-15,Loss,2012 June rugby union tests,1142.8110420144462,1136.6039421349717,-6.2070998794745265
2012-06-09,2012,Wales,Australia,19,27,-8,Loss,2012 Wales tour of Australia,1486.891562887244,1478.859243045165,-8.032319842079005
2012-06-09,2012,England,South Africa,17,22,-5,Loss,2012 England rugby union tour of South Africa,1538.185004669627,1528.237026777762,-9.947977891865094
2012-06-09,2012,Australia,Wales,27,19,8,Win,2012 Wales tour of Australia,1661.6688441950432,1669.4321437311712,7.763299536127988
2012-06-09,2012,Argentina,Italy,37,22,15,Win,2012 June rugby union tests,1376.2345011119048,1382.2675449834128,6.033043871507971
2012-06-09,2012,Ireland,New Zealand,10,42,-32,Loss,2012 Ireland rugby union tour of New Zealand,1445.5714382929543,1443.0587346752884,-2.5127036176659203
2012-06-16,2012,South Africa,England,36,27,9,Win,2012 England rugby union tour of South Africa,1659.9543500032148,1669.525297240102,9.57094723688715
2012-06-16,2012,New Zealand,Ireland,22,19,3,Win,2012 Ireland rugby union tour of New Zealand,1861.1677423823169,1863.6473454986287,2.479603116311864
2012-06-16,2012,Wales,Australia,23,25,-2,Loss,2012 Wales tour of Australia,1478.859243045165,1471.3503155109136,-7.50892753425137
2012-06-16,2012,France,Argentina,20,23,-3,Loss,2012 France tour of Argentina,1549.5385069887832,1527.8275108935609,-21.7109960952223
2012-06-16,2012,England,South Africa,27,36,-9,Loss,2012 England rugby union tour of South Africa,1528.237026777762,1519.0215267513136,-9.215500026448353
2012-06-16,2012,Ireland,New Zealand,19,22,-3,Loss,2012 Ireland rugby union tour of New Zealand,1443.0587346752884,1440.6114065918587,-2.4473280834297384
2012-06-16,2012,Australia,Wales,25,23,2,Win,2012 Wales tour of Australia,1669.4321437311712,1676.7003739941622,7.268230262990983
2012-06-16,2012,Argentina,France,23,20,3,Win,2012 France tour of Argentina,1382.2675449834128,1403.2082939264576,20.94074894304481
2012-06-23,2012,Argentina,France,10,49,-39,Loss,2012 France tour of Argentina,1403.2082939264576,1393.3690949858196,-9.83919894063797
2012-06-23,2012,Australia,Wales,20,19,1,Win,2012 Wales tour of Australia,1676.7003739941622,1683.740672719838,7.0402987256757115
2012-06-23,2012,England,South Africa,14,14,0,Draw,2012 England rugby union tour of South Africa,1519.0215267513136,1525.141216948377,6.119690197063392
2012-06-23,2012,France,Argentina,49,10,39,Win,2012 France tour of Argentina,1527.8275108935609,1537.2959132532815,9.468402359720585
2012-06-23,2012,Ireland,New Zealand,0,60,-60,Loss,2012 Ireland rugby union tour of New Zealand,1440.6114065918587,1438.195557650243,-2.41584894161565
2012-06-23,2012,New Zealand,Ireland,60,0,60,Win,2012 Ireland rugby union tour of New Zealand,1863.6473454986287,1866.0324829728847,2.3851374742559983
2012-06-23,2012,South Africa,England,14,14,0,Draw,2012 England rugby union tour of South Africa,1669.525297240102,1663.6274095530873,-5.897887687014645
2012-06-23,2012,Wales,Australia,19,20,-1,Loss,2012 Wales tour of Australia,1471.3503155109136,1464.5260293853753,-6.824286125538265
2012-08-18,2012,South Africa,Argentina,27,6,21,Win,2012 Rugby Championship,1663.6274095530873,1668.8552078317227,5.227798278635419
2012-08-18,2012,New Zealand,Australia,27,19,8,Win,2012 Rugby Championship,1866.0324829728847,1873.8129464728722,7.780463499987491
2012-08-18,2012,Australia,New Zealand,19,27,-8,Loss,2012 Rugby Championship,1683.740672719838,1676.215510306366,-7.5251624134718895
2012-08-18,2012,Argentina,South Africa,6,27,-21,Loss,2012 Rugby Championship,1393.3690949858196,1388.2699342424144,-5.099160743405264
2012-08-25,2012,Argentina,South Africa,16,16,0,Draw,2012 Rugby Championship,1388.2699342424144,1398.293808317861,10.023874075446656
2012-08-25,2012,Australia,New Zealand,0,22,-22,Loss,2012 Rugby Championship,1676.215510306366,1668.9319124694898,-7.283597836876197
2012-08-25,2012,New Zealand,Australia,22,0,22,Win,2012 Rugby Championship,1873.8129464728722,1880.8678030816843,7.054856608812088
2012-08-25,2012,South Africa,Argentina,16,16,0,Draw,2012 Rugby Championship,1668.8552078317227,1659.0754788769802,-9.779728954742495
2012-09-08,2012,Argentina,New Zealand,5,21,-16,Loss,2012 Rugby Championship,1398.293808317861,1396.5379350591259,-1.7558732587351642
2012-09-08,2012,Australia,South Africa,26,19,7,Win,2012 Rugby Championship,1668.9319124694898,1683.5064901459148,14.574577676424951
2012-09-08,2012,New Zealand,Argentina,21,5,16,Win,2012 Rugby Championship,1880.8678030816843,1882.6070417682192,1.739238686534918
2012-09-08,2012,South Africa,Australia,19,26,-7,Loss,2012 Rugby Championship,1659.0754788769802,1645.1285153657589,-13.946963511221384
2012-09-15,2012,South Africa,New Zealand,11,21,-10,Loss,2012 Rugby Championship,1645.1285153657589,1639.0355423389747,-6.092973026784193
2012-09-15,2012,New Zealand,South Africa,21,11,10,Win,2012 Rugby Championship,1882.6070417682192,1888.531485529537,5.9244437613176615
2012-09-15,2012,Australia,Argentina,23,19,4,Win,2012 Rugby Championship,1683.5064901459148,1688.3319635351374,4.8254733892226795
2012-09-15,2012,Argentina,Australia,19,23,-4,Loss,2012 Rugby Championship,1396.5379350591259,1391.8238848848407,-4.714050174285148
2012-09-29,2012,Argentina,New Zealand,15,54,-39,Loss,2012 Rugby Championship,1391.8238848848407,1390.197775031676,-1.6261098531647349
2012-09-29,2012,Australia,South Africa,8,31,-23,Loss,2012 Rugby Championship,1688.3319635351374,1671.2178340087567,-17.114129526380793
2012-09-29,2012,New Zealand,Argentina,54,15,39,Win,2012 Rugby Championship,1888.531485529537,1890.143258939559,1.6117734100221242
2012-09-29,2012,South Africa,Australia,31,8,23,Win,2012 Rugby Championship,1639.0355423389747,1655.4210034225348,16.38546108356013
2012-10-06,2012,Argentina,Australia,19,25,-6,Loss,2012 Rugby Championship,1390.197775031676,1385.232028979877,-4.9657460517989875
2012-10-06,2012,Australia,Argentina,25,19,6,Win,2012 Rugby Championship,1671.2178340087567,1676.0662589283936,4.848424919636955
2012-10-06,2012,New Zealand,South Africa,32,16,16,Win,2012 Rugby Championship,1890.143258939559,1896.3136340577937,6.170375118234688
2012-10-06,2012,South Africa,New Zealand,16,32,-16,Loss,2012 Rugby Championship,1655.4210034225348,1649.4228996281377,-5.998103794397139
2012-10-20,2012,Australia,New Zealand,18,18,0,Draw,2012 Autumn International,1676.0662589283936,1684.4774718052,8.411212876806303
2012-10-20,2012,New Zealand,Australia,18,18,0,Draw,2012 Autumn International,1896.3136340577937,1888.1547533077496,-8.15888075004409
2012-11-10,2012,Wales,Argentina,12,26,-14,Loss,2012 Autumn International,1464.5260293853753,1446.1608579050517,-18.365171480323625
2012-11-10,2012,South Africa,Ireland,16,12,4,Win,2012 end-of-year test,1649.4228996281377,1656.2825448913343,6.859645263196626
2012-11-10,2012,Ireland,South Africa,12,16,-4,Loss,2012 end-of-year test,1438.195557650243,1431.5426042434835,-6.6529534067594795
2012-11-10,2012,Argentina,Wales,26,12,14,Win,2012 Autumn International,1385.232028979877,1402.8358996776708,17.60387069779381
2012-11-10,2012,Australia,France,6,33,-27,Loss,2012 Autumn International,1684.4774718052,1663.477803841846,-20.999667963353886
2012-11-10,2012,France,Australia,33,6,27,Win,2012 Autumn International,1537.2959132532815,1557.516101914896,20.22018866161443
2012-11-11,2012,New Zealand,Scotland,51,22,29,Win,2012 Autumn International,1888.1547533077496,1889.1338294279424,0.979076120192758
2012-11-11,2012,Scotland,New Zealand,22,51,-29,Loss,2012 Autumn International,1299.3968429576248,1298.423090799933,-0.9737521576917061
2012-11-17,2012,New Zealand,Italy,42,10,32,Win,2012 end-of-year internationals,1889.1338294279424,1889.5229874951337,0.38915806719137436
2012-11-17,2012,South Africa,Scotland,21,10,11,Win,2012 Autumn International,1656.2825448913343,1659.673905923827,3.391361032492796
2012-11-17,2012,Scotland,South Africa,10,21,-11,Loss,2012 Autumn International,1298.423090799933,1295.0900102364674,-3.333080563465728
2012-11-17,2012,Italy,New Zealand,10,42,-32,Loss,2012 end-of-year internationals,1136.6039421349717,1136.2156436026971,-0.38829853227457534
2012-11-17,2012,France,Argentina,39,22,17,Win,2012 Autumn International,1557.516101914896,1566.2468535936753,8.73075167877937
2012-11-17,2012,England,Australia,14,20,-6,Loss,2012 Autumn International,1525.141216948377,1515.8168797085998,-9.324337239777151
2012-11-17,2012,Australia,England,20,14,6,Win,2012 Autumn International,1663.477803841846,1672.4607605761014,8.982956734255367
2012-11-17,2012,Argentina,France,22,39,-17,Loss,2012 Autumn International,1402.8358996776708,1394.4129432539764,-8.422956423694359
2012-11-24,2012,South Africa,England,16,15,1,Win,2012 Autumn International,1659.673905923827,1668.7952665637354,9.12136063990829
2012-11-24,2012,New Zealand,Wales,33,10,23,Win,2012 Autumn International,1889.5229874951337,1891.6913571622233,2.1683696670895642
2012-11-24,2012,Italy,Australia,19,22,-3,Loss,2012 Autumn International,1136.2156436026971,1134.9060864431708,-1.309557159526321
2012-11-24,2012,Wales,New Zealand,10,33,-23,Loss,2012 Autumn International,1446.1608579050517,1444.017464167036,-2.143393738015675
2012-11-24,2012,England,South Africa,15,16,-1,Loss,2012 Autumn International,1515.8168797085998,1507.0253653123882,-8.791514396211596
2012-11-24,2012,Australia,Italy,22,19,3,Win,2012 Autumn International,1672.4607605761014,1673.76090909041,1.300148514308603
2012-11-24,2012,Argentina,Ireland,24,46,-22,Loss,2012 Autumn Internationals,1394.4129432539764,1381.0098847950424,-13.403058458934083
2012-11-24,2012,Ireland,Argentina,46,24,22,Win,2012 Autumn Internationals,1431.5426042434835,1444.3761861562598,12.833581912776253
2012-12-01,2012,Australia,Wales,14,12,2,Win,2012 Autumn International,1673.76090909041,1680.072941129933,6.3120320395230465
2012-12-01,2012,England,New Zealand,38,21,17,Win,2012 Autumn International,1507.0253653123882,1534.0711962275752,27.045830915187025
2012-12-01,2012,New Zealand,England,21,38,-17,Loss,2012 Autumn International,1891.6913571622233,1865.086863847166,-26.604493315057425
2012-12-01,2012,Wales,Australia,12,14,-2,Loss,2012 Autumn International,1444.017464167036,1437.884619475224,-6.132844691811897
2013-02-02,2013,England,Scotland,38,18,20,Win,2013 Six Nations Championship,1534.0711962275752,1540.1222770461793,6.051080818604078
2013-02-02,2013,Ireland,Wales,30,22,8,Win,2013 Six Nations Championship,1444.3761861562598,1459.095955302515,14.719769146255203
2013-02-02,2013,Scotland,England,18,38,-20,Loss,2013 Six Nations Championship,1295.0900102364674,1289.205444486554,-5.884565749913463
2013-02-02,2013,Wales,Ireland,22,30,-8,Loss,2013 Six Nations Championship,1437.884619475224,1423.7992503890923,-14.085369086131777
2013-02-03,2013,Italy,France,23,18,5,Win,2013 Six Nations Championship,1134.9060864431708,1162.5943230634873,27.688236620316502
2013-02-03,2013,France,Italy,18,23,-5,Loss,2013 Six Nations Championship,1566.2468535936753,1538.9224430483673,-27.324410545307956
2013-02-09,2013,Wales,France,16,6,10,Win,2013 Six Nations Championship,1423.7992503890923,1443.595265682908,19.79601529381557
2013-02-09,2013,Scotland,Italy,34,10,24,Win,2013 Six Nations Championship,1289.205444486554,1298.968975834978,9.763531348424067
2013-02-09,2013,France,Wales,6,16,-10,Loss,2013 Six Nations Championship,1538.9224430483673,1519.9070955558327,-19.0153474925346
2013-02-09,2013,Italy,Scotland,10,34,-24,Loss,2013 Six Nations Championship,1162.5943230634873,1153.197254652374,-9.397068411113196
2013-02-10,2013,England,Ireland,12,6,6,Win,2013 Six Nations Championship,1540.1222770461793,1551.6861594290056,11.56388238282625
2013-02-10,2013,Ireland,England,6,12,-6,Loss,2013 Six Nations Championship,1459.095955302515,1448.0013760491104,-11.094579253404618
2013-02-23,2013,England,France,23,13,10,Win,2013 Six Nations Championship,1551.6861594290056,1565.3179604153909,13.631800986385315
2013-02-23,2013,France,England,13,23,-10,Loss,2013 Six Nations Championship,1519.9070955558327,1506.8565517845639,-13.050543771268849
2013-02-23,2013,Italy,Wales,9,26,-17,Loss,2013 Six Nations,1153.197254652374,1148.4511864425483,-4.746068209825808
2013-02-23,2013,Wales,Italy,26,9,17,Win,2013 Six Nations,1443.595265682908,1448.2331984745063,4.6379327915983595
2013-02-24,2013,Ireland,Scotland,8,12,-4,Loss,2013 Six Nations Championship,1448.0013760491104,1426.934727925178,-21.066648123932282
2013-02-24,2013,Scotland,Ireland,12,8,4,Win,2013 Six Nations Championship,1298.968975834978,1319.2567311068055,20.287755271827564
2013-03-09,2013,Ireland,France,13,13,0,Draw,2013 Six Nations Championship,1426.934727925178,1430.3256300375942,3.3909021124161427
2013-03-09,2013,Wales,Scotland,28,18,10,Win,2013 Six Nations Championship,1448.2331984745063,1457.9072689517398,9.6740704772335
2013-03-09,2013,France,Ireland,13,13,0,Draw,2013 Six Nations Championship,1506.8565517845639,1503.6048680679992,-3.251683716564685
2013-03-09,2013,Scotland,Wales,18,28,-10,Loss,2013 Six Nations Championship,1319.2567311068055,1309.9440036760516,-9.312727430753966
2013-03-10,2013,England,Italy,18,11,7,Win,2013 Six Nations Championship,1565.3179604153909,1567.8138779207395,2.4959175053486433
2013-03-10,2013,Italy,England,11,18,-7,Loss,2013 Six Nations Championship,1148.4511864425483,1145.987949657905,-2.4632367846434136
2013-03-16,2013,Scotland,France,16,23,-7,Loss,2013 Six Nations Championship,1309.9440036760516,1302.534699208979,-7.409304467072616
2013-03-16,2013,England,Wales,3,30,-27,Loss,2013 Six Nations Championship,1567.8138779207395,1548.2210166056911,-19.592861315048367
2013-03-16,2013,France,Scotland,23,16,7,Win,2013 Six Nations Championship,1503.6048680679992,1510.7787803202239,7.173912252224682
2013-03-16,2013,Ireland,Italy,15,22,-7,Loss,2013 Six Nations Championship,1430.3256300375942,1405.2127436084365,-25.112886429157697
2013-03-16,2013,Italy,Ireland,22,15,7,Win,2013 Six Nations Championship,1145.987949657905,1170.480277520337,24.49232786243215
2013-03-16,2013,Wales,England,30,3,27,Win,2013 Six Nations Championship,1457.9072689517398,1476.7209143035607,18.813645351820924
2013-06-08,2013,South Africa,Italy,44,10,34,Win,2013 South African quadrangular tournament,1668.7952665637354,1670.4072043492872,1.611937785551845
2013-06-08,2013,New Zealand,France,23,13,10,Win,2013 French tour to New Zealand,1865.086863847166,1868.5402062371045,3.453342389938598
2013-06-08,2013,Italy,South Africa,10,44,-34,Loss,2013 South African quadrangular tournament,1170.480277520337,1168.8824348606688,-1.5978426596682311
2013-06-08,2013,England,Argentina,32,3,29,Win,2013 England tour of Argentina,1548.2210166056911,1556.512086701202,8.291070095510804
2013-06-08,2013,Argentina,England,3,32,-29,Loss,2013 England tour of Argentina,1381.0098847950424,1373.002085419527,-8.007799375515333
2013-06-08,2013,France,New Zealand,13,23,-10,Loss,2013 French tour to New Zealand,1510.7787803202239,1507.3857215254739,-3.3930587947500044
2013-06-15,2013,Argentina,England,26,51,-25,Loss,2013 England tour of Argentina,1373.002085419527,1365.261963810164,-7.7401216093630865
2013-06-15,2013,England,Argentina,51,26,25,Win,2013 England tour of Argentina,1556.512086701202,1563.9990896895943,7.487002988392305
2013-06-15,2013,France,New Zealand,0,30,-30,Loss,2013 French tour to New Zealand,1507.3857215254739,1504.050997687277,-3.334723838196851
2013-06-15,2013,New Zealand,France,30,0,30,Win,2013 French tour to New Zealand,1868.5402062371045,1871.8184549280493,3.2782486909447925
2013-06-15,2013,Scotland,South Africa,17,30,-13,Loss,South African Quadrangular tournament,1302.534699208979,1299.3128890058065,-3.221810203172481
2013-06-15,2013,South Africa,Scotland,30,17,13,Win,South African Quadrangular tournament,1670.4072043492872,1673.576066205689,3.1688618564016906
2013-06-22,2013,New Zealand,France,24,9,15,Win,2013 French tour to New Zealand,1871.8184549280493,1875.0420045577478,3.223549629698482
2013-06-22,2013,France,New Zealand,9,24,-15,Loss,2013 French tour to New Zealand,1504.050997687277,1500.880449997525,-3.170547689752084
2013-06-22,2013,Italy,Scotland,29,30,-1,Loss,South African Quadrangular tournament third place final,1168.8824348606688,1159.2631425119057,-9.61929234876311
2013-06-22,2013,Scotland,Italy,30,29,1,Win,South African Quadrangular tournament third place final,1299.3128890058065,1308.5739709856377,9.26108197983126
2013-08-17,2013,South Africa,Argentina,73,13,60,Win,2013 Rugby Championship,1673.576066205689,1677.9244637746076,4.348397568918699
2013-08-17,2013,New Zealand,Australia,47,29,18,Win,2013 Rugby Championship,1875.0420045577478,1882.4093730697462,7.367368511998393
2013-08-17,2013,Argentina,South Africa,13,73,-60,Loss,2013 Rugby Championship,1365.261963810164,1361.0058111112335,-4.256152698930464
